filename,nb_pages,no_page,nb_chars,ratio_alnum,ratio_al,ratio_num,nb_articles_match
744ec981d5d0f304d715be47f360de0a.pdf,44.0,37,1844,0.7792841648590022,0.732646420824295,0.046637744034707156,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,38,1895,0.7778364116094987,0.7065963060686016,0.0712401055408971,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,39,1087,0.7847286108555658,0.7148114075436982,0.06991720331186753,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,40,1199,0.7389491242702252,0.628023352793995,0.11092577147623019,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,41,801,0.7228464419475655,0.5842696629213483,0.13857677902621723,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,42,1327,0.73474001507159,0.6993217784476262,0.03541823662396383,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,43,1324,0.7522658610271903,0.6095166163141994,0.14274924471299094,0
744ec981d5d0f304d715be47f360de0a.pdf,44.0,44,548,0.7171532846715328,0.49452554744525545,0.22262773722627738,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,1,1566,0.7822477650063857,0.7151979565772669,0.06704980842911877,2
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,2,2300,0.8039130434782609,0.7830434782608696,0.020869565217391306,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,3,2622,0.7990083905415714,0.7879481311975591,0.011060259344012205,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,4,2414,0.8077879038939519,0.7970173985086992,0.010770505385252692,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,5,2192,0.7997262773722628,0.7823905109489051,0.017335766423357664,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,6,2445,0.8069529652351738,0.7987730061349694,0.0081799591002045,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,7,2779,0.8125224901043541,0.7970492983087442,0.015473191795609931,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,8,2578,0.7990690457719162,0.7897595034910784,0.009309542280837859,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,9,2337,0.8087291399229781,0.7924689773213521,0.016260162601626018,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,10,2660,0.8139097744360902,0.8041353383458647,0.009774436090225564,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,11,2599,0.8064640246248557,0.7956906502500962,0.010773374374759523,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,12,2504,0.7983226837060703,0.7919329073482428,0.006389776357827476,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,13,2615,0.8091778202676865,0.7984703632887189,0.010707456978967494,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,14,2678,0.8188946975354743,0.8091859596713966,0.009708737864077669,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,15,2712,0.81047197640118,0.8005162241887905,0.00995575221238938,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,16,2448,0.8112745098039216,0.7875816993464052,0.02369281045751634,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,17,2282,0.7879053461875548,0.7747589833479404,0.013146362839614373,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,18,2311,0.7970575508437906,0.7914322803980961,0.005625270445694505,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,19,2650,0.8015094339622642,0.7905660377358491,0.010943396226415094,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,20,2375,0.8113684210526316,0.7995789473684211,0.011789473684210527,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,21,2438,0.7936833470057424,0.7629204265791633,0.030762920426579164,2
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,22,2853,0.807570977917981,0.7900455660708027,0.01752541184717841,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,23,2376,0.7984006734006734,0.7748316498316499,0.02356902356902357,4
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,24,3040,0.8134868421052631,0.8026315789473685,0.010855263157894738,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,25,2056,0.7898832684824902,0.7786964980544747,0.011186770428015564,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,26,2277,0.7992973210364515,0.7874396135265701,0.011857707509881422,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,27,2257,0.7891005759858218,0.7740363314133806,0.015064244572441293,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,28,2146,0.7926374650512582,0.7586206896551724,0.03401677539608574,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,29,2310,0.8220779220779221,0.8086580086580086,0.01341991341991342,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,30,436,0.7752293577981652,0.7018348623853211,0.07339449541284404,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,31,707,0.7779349363507779,0.7057991513437057,0.07213578500707214,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,32,1575,0.7822222222222223,0.7428571428571429,0.03936507936507937,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,33,1914,0.7842215256008359,0.7304075235109718,0.05381400208986416,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,34,1943,0.7771487390633042,0.7179619145651055,0.05918682449819866,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,35,2072,0.7861969111969112,0.7364864864864865,0.04971042471042471,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,36,1305,0.7984674329501916,0.7524904214559387,0.04597701149425287,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,37,1674,0.7765830346475507,0.6857825567502986,0.0908004778972521,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,38,787,0.8030495552731893,0.7280813214739518,0.07496823379923762,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,39,1168,0.7517123287671232,0.6378424657534246,0.11386986301369863,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,40,795,0.7622641509433963,0.6226415094339622,0.13962264150943396,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,41,1318,0.7776934749620638,0.7420333839150227,0.03566009104704097,8
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,42,1241,0.7518130539887188,0.5995165189363416,0.1522965350523771,1
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,43,526,0.7262357414448669,0.49429657794676807,0.23193916349809887,0
b928e9ff34d630b29630eb3b2fe30c60.pdf,44.0,44,66,0.7424242424242424,0.5757575757575758,0.16666666666666666,0
df512571895223d2fbf7570132c114dd.docx,,1,1863,0.8056897477187333,0.8056897477187333,0.0,0
0f3f3816747654cb69f81faded73af2a.txt,1.0,1,444,0.8063063063063063,0.8063063063063063,0.0,0
ec1d836a70ea6c5590cc83043dc36ad9.txt,1.0,1,165,0.8363636363636363,0.8363636363636363,0.0,0
d5624fe85320e39ebf00a405fe83325a.txt,1.0,1,387,0.8191214470284238,0.8191214470284238,0.0,0
c973915fcca2ada3cb498a8d03ea2d17.pdf,4.0,1,2477,0.7868389180460235,0.7694792087202261,0.017359709325797335,4
c973915fcca2ada3cb498a8d03ea2d17.pdf,4.0,2,2823,0.7902940134608573,0.7747077577045696,0.015586255756287637,6
c973915fcca2ada3cb498a8d03ea2d17.pdf,4.0,3,3242,0.7995064774830352,0.7847008019740901,0.014805675508945095,5
c973915fcca2ada3cb498a8d03ea2d17.pdf,4.0,4,1192,0.7659395973154363,0.714765100671141,0.051174496644295304,4
cb20d0882d1f7ba73c960984ed31e553.pdf,2.0,1,2914,0.7855181880576527,0.7645847632120796,0.020933424845573097,4
cb20d0882d1f7ba73c960984ed31e553.pdf,2.0,2,2210,0.783710407239819,0.7746606334841629,0.00904977375565611,2
5cadcfe5e3d050a9c4801353673388af.txt,1.0,1,160,0.83125,0.83125,0.0,0
3df3de2758695d45dcd65d7da71e127b.txt,1.0,1,328,0.8323170731707317,0.8323170731707317,0.0,0
bd0fb9e1d430099a499d16d2547fdf47.txt,1.0,1,264,0.8106060606060606,0.7689393939393939,0.041666666666666664,0
860012d1470b615764d7b805bb4d0912.txt,1.0,1,196,0.8163265306122449,0.8163265306122449,0.0,0
0ea573c08487a2b80330b8db0a167b80.txt,1.0,1,826,0.8401937046004843,0.8401937046004843,0.0,0
c1a77c451035b62f3823530b92355e37.txt,1.0,1,221,0.8461538461538461,0.8461538461538461,0.0,0
f62eb9b58388588ce6a81ebb217eb901.txt,1.0,1,522,0.7969348659003831,0.7739463601532567,0.022988505747126436,0
8dc7044a6b2100cb5c4bb5dd28fead81.txt,1.0,1,335,0.8208955223880597,0.7850746268656716,0.03582089552238806,0
e46c5d2c336f95a1076df6eeb725571e.pdf,1.0,1,1911,0.7870225013082156,0.783359497645212,0.003663003663003663,0
b30442f37c37fad30a366ed51f530b79.pdf,2.0,1,3033,0.7464556544675239,0.7392021101219914,0.007253544345532476,0
b30442f37c37fad30a366ed51f530b79.pdf,2.0,2,393,0.7506361323155216,0.7506361323155216,0.0,0
717e10a8c39129e60daf0d55cc3784fe.pdf,5.0,1,2742,0.7826404084609774,0.7574762946754194,0.02516411378555799,4
717e10a8c39129e60daf0d55cc3784fe.pdf,5.0,2,3485,0.7956958393113343,0.7790530846484935,0.016642754662840747,2
717e10a8c39129e60daf0d55cc3784fe.pdf,5.0,3,1550,0.7574193548387097,0.7141935483870968,0.043225806451612905,4
717e10a8c39129e60daf0d55cc3784fe.pdf,5.0,4,2486,0.6954947707160096,0.6568785197103781,0.038616251005631534,0
717e10a8c39129e60daf0d55cc3784fe.pdf,5.0,5,1659,0.7468354430379747,0.7160940325497287,0.03074141048824593,0
3516d734eed78947f751ff96964dcea2.pdf,2.0,1,588,0.8180272108843537,0.7789115646258503,0.0391156462585034,0
3516d734eed78947f751ff96964dcea2.pdf,2.0,2,2455,0.8085539714867617,0.7959266802443992,0.012627291242362525,0
e142a1ab16c774b3a37ed4442c3b4a16.txt,1.0,1,198,0.8585858585858586,0.8585858585858586,0.0,0
a9ecdda3c95d2a41e1455b93986eb713.pdf,1.0,1,1279,0.7216575449569976,0.6810007818608288,0.040656763096168884,0
f47936135555022b62cfa95779f1876e.pdf,10.0,1,1619,0.7486102532427424,0.6775787523162446,0.07103150092649783,0
f47936135555022b62cfa95779f1876e.pdf,10.0,2,2625,0.7645714285714286,0.6998095238095238,0.06476190476190476,0
f47936135555022b62cfa95779f1876e.pdf,10.0,3,2314,0.7636127917026794,0.6996542783059637,0.06395851339671564,0
f47936135555022b62cfa95779f1876e.pdf,10.0,4,1898,0.7455216016859852,0.672813487881981,0.07270811380400422,0
f47936135555022b62cfa95779f1876e.pdf,10.0,5,1887,0.7684154742978272,0.7154213036565977,0.052994170641229466,0
f47936135555022b62cfa95779f1876e.pdf,10.0,6,1504,0.78125,0.7586436170212766,0.022606382978723406,0
f47936135555022b62cfa95779f1876e.pdf,10.0,7,1648,0.7864077669902912,0.7803398058252428,0.006067961165048544,0
f47936135555022b62cfa95779f1876e.pdf,10.0,8,1564,0.7736572890025576,0.7672634271099744,0.00639386189258312,0
f47936135555022b62cfa95779f1876e.pdf,10.0,9,1355,0.7940959409594096,0.7763837638376384,0.017712177121771217,0
f47936135555022b62cfa95779f1876e.pdf,10.0,10,217,0.7327188940092166,0.6175115207373272,0.1152073732718894,0
3724b07d9958219f755d7b625e4936df.txt,1.0,1,507,0.8382642998027613,0.8382642998027613,0.0,0
91c2f138edf76cd25b8824baf1bbbee4.txt,1.0,1,318,0.8144654088050315,0.8144654088050315,0.0,0
551aaf889f9a577d8cbbfd5d1a8c6d33.txt,1.0,1,156,0.8525641025641025,0.8525641025641025,0.0,0
022f4eebd9eeb19623e57db1fb65a875.txt,1.0,1,790,0.8265822784810126,0.8265822784810126,0.0,0
a4e3627fbdb9ff282416776fa1b30376.pdf,2.0,1,2902,0.7887663680220538,0.7691247415575465,0.019641626464507237,4
a4e3627fbdb9ff282416776fa1b30376.pdf,2.0,2,2471,0.774180493727236,0.7462565762849049,0.02792391744233104,4
9fad6115c3efe2492fdbfc07a917355c.pdf,3.0,1,1468,0.7786103542234333,0.7663487738419619,0.01226158038147139,0
9fad6115c3efe2492fdbfc07a917355c.pdf,3.0,2,1480,0.7972972972972973,0.793918918918919,0.0033783783783783786,0
9fad6115c3efe2492fdbfc07a917355c.pdf,3.0,3,304,0.7467105263157895,0.7203947368421053,0.02631578947368421,0
48f40ee8d8ab26e6fffcdf2aa0bc6b7b.txt,1.0,1,288,0.8263888888888888,0.8263888888888888,0.0,0
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,1,3150,0.7971428571428572,0.780952380952381,0.01619047619047619,1
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,2,2734,0.7970007315288954,0.7794440380395026,0.01755669348939283,4
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,3,4202,0.8060447405997144,0.790337934316992,0.015706806282722512,2
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,4,3977,0.8043751571536334,0.7912999748554187,0.013075182298214735,2
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,5,3312,0.7865338164251208,0.7690217391304348,0.017512077294685992,2
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,6,2945,0.7792869269949066,0.7558573853989813,0.023429541595925297,4
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,7,3108,0.7747747747747747,0.752895752895753,0.021879021879021878,4
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,8,2843,0.797397115722828,0.7822722476257474,0.015124868097080548,2
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,9,1320,0.7871212121212121,0.7462121212121212,0.04090909090909091,3
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,10,3148,0.7671537484116899,0.6804320203303685,0.08672172808132148,0
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,11,1868,0.7858672376873662,0.7489293361884368,0.03693790149892934,0
4d0c6ce0e75cb9982462d59f9c822e47.pdf,12.0,12,2911,0.7825489522500859,0.7653727241497768,0.017176228100309172,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,1,1912,0.7730125523012552,0.733786610878661,0.03922594142259414,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,2,2582,0.8059643687064292,0.7958946553059644,0.010069713400464756,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,3,1873,0.7939135077415911,0.7816337426588361,0.012279765082754938,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,4,1751,0.7909765848086807,0.7641347801256425,0.026841804683038265,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,5,2435,0.8057494866529774,0.7983572895277208,0.007392197125256674,0
308721b4f1197f801a81c43e0b5cb02b.pdf,6.0,6,1666,0.7959183673469388,0.7767106842737095,0.01920768307322929,0
c1020c68d7aea7cda1e1dad41e407878.txt,1.0,1,413,0.8305084745762712,0.8305084745762712,0.0,0
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,1,3070,0.7833876221498371,0.7641693811074919,0.019218241042345277,3
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,2,2369,0.7463064584212749,0.7298438159560996,0.01646264246517518,2
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,3,3075,0.7788617886178861,0.7671544715447155,0.011707317073170732,1
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,4,2570,0.7844357976653696,0.7688715953307393,0.01556420233463035,5
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,5,3083,0.7849497242945184,0.7557573791761272,0.029192345118391177,3
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,6,2649,0.7908644771611929,0.7716119290298226,0.01925254813137033,6
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,7,1109,0.7529305680793508,0.7033363390441839,0.04959422903516682,2
85a7762ffdba91c9b11b478fb106894a.pdf,8.0,8,812,0.6490147783251231,0.6194581280788177,0.029556650246305417,0
f2b787bea311257c1f5530a93e22cdb6.txt,1.0,1,674,0.8204747774480712,0.8204747774480712,0.0,0
870502493255c73d096f219a8164844f.pdf,2.0,1,2669,0.7890595728737355,0.7748220307231173,0.01423754215061821,6
870502493255c73d096f219a8164844f.pdf,2.0,2,1370,0.7613138686131387,0.7160583941605839,0.04525547445255475,4
0dc99d178f26d27c2fd8e1e194740f7a.txt,1.0,1,342,0.8567251461988304,0.8567251461988304,0.0,0
78199ce04a046cec1bbad1fc9bac50d6.pdf,3.0,1,0,0.0,0.0,0.0,0
78199ce04a046cec1bbad1fc9bac50d6.pdf,3.0,2,0,0.0,0.0,0.0,0
78199ce04a046cec1bbad1fc9bac50d6.pdf,3.0,3,0,0.0,0.0,0.0,0
c1a1339aa19974360b7b7fd688649463.txt,1.0,1,866,0.8267898383371824,0.8267898383371824,0.0,0
634ee62308d05acd90863f7e6893d6a1.pdf,4.0,1,2414,0.7862468931234465,0.7688483844241922,0.01739850869925435,6
634ee62308d05acd90863f7e6893d6a1.pdf,4.0,2,3178,0.803650094398993,0.7901195720578981,0.013530522341095029,2
634ee62308d05acd90863f7e6893d6a1.pdf,4.0,3,3037,0.8037537043134673,0.7846559104379321,0.019097793875535066,3
634ee62308d05acd90863f7e6893d6a1.pdf,4.0,4,512,0.71484375,0.611328125,0.103515625,1
62f68d7170121d6227cb593f89c960bc.pdf,4.0,1,2129,0.7815875998121183,0.7430718647252231,0.03851573508689526,0
62f68d7170121d6227cb593f89c960bc.pdf,4.0,2,1773,0.7896221094190637,0.754653130287648,0.03496897913141568,0
62f68d7170121d6227cb593f89c960bc.pdf,4.0,3,196,0.7346938775510204,0.6275510204081632,0.10714285714285714,0
62f68d7170121d6227cb593f89c960bc.pdf,4.0,4,66,0.7424242424242424,0.5757575757575758,0.16666666666666666,0
249dedba0fbc2aa9319551ea6737f569.txt,1.0,1,1049,0.8036224976167778,0.76930409914204,0.034318398474737846,0
45ac07e1377be676a1c8b24a4a3688ab.txt,1.0,1,177,0.8531073446327684,0.8531073446327684,0.0,0
7dd938098e5e42041313e68d23c1a923.txt,1.0,1,548,0.8211678832116789,0.8211678832116789,0.0,0
b3c74f1203e6b7feedf882ec36a9a783.txt,1.0,1,416,0.8485576923076923,0.8485576923076923,0.0,0
d9c4a40122b101184abdc37b42f540e1.txt,1.0,1,341,0.8005865102639296,0.7653958944281525,0.03519061583577713,0
43ca34fade00d6fdbe6a4d6315b13b5e.txt,1.0,1,206,0.8349514563106796,0.8349514563106796,0.0,0
ac23ca150817766da4e52f86cd6298f8.txt,1.0,1,827,0.841596130592503,0.841596130592503,0.0,0
8e23e909b6a9789dd440a458fe60b60d.txt,1.0,1,339,0.8466076696165191,0.8466076696165191,0.0,0
bcd06c7f42a0018783d4a28fe6e3e1ea.txt,1.0,1,949,0.8113804004214963,0.7987355110642782,0.012644889357218124,0
23b60ae44c6320bc72754375e891f827.pdf,1.0,1,989,0.7381193124368048,0.7249747219413549,0.01314459049544995,0
b904d065c7f01996aed1bc954c9aa6ee.pdf,2.0,1,1506,0.7682602921646746,0.7622841965471447,0.00597609561752988,0
b904d065c7f01996aed1bc954c9aa6ee.pdf,2.0,2,346,0.7861271676300579,0.7572254335260116,0.028901734104046242,0
6a83e35f6c42f2cf8f2f1dbb3dae9772.txt,1.0,1,367,0.8201634877384196,0.8174386920980926,0.0027247956403269754,0
f00c61b88af8567a247d1b89834991ea.pdf,5.0,1,2605,0.7877159309021113,0.7769673704414587,0.010748560460652591,0
f00c61b88af8567a247d1b89834991ea.pdf,5.0,2,3149,0.7951730708161321,0.7875516036837091,0.007621467132422992,0
